n_qubits,n_gates,depth,ideal_0,ideal_1,ideal_2,ideal_3,ideal_4,ideal_5,ideal_6,ideal_7,ideal_8,ideal_9,ideal_10,ideal_11,ideal_12,ideal_13,ideal_14,ideal_15,low_0,low_1,low_2,low_3,low_4,low_5,low_6,low_7,low_8,low_9,low_10,low_11,low_12,low_13,low_14,low_15,moderate_0,moderate_1,moderate_2,moderate_3,moderate_4,moderate_5,moderate_6,moderate_7,moderate_8,moderate_9,moderate_10,moderate_11,moderate_12,moderate_13,moderate_14,moderate_15,high_0,high_1,high_2,high_3,high_4,high_5,high_6,high_7,high_8,high_9,high_10,high_11,high_12,high_13,high_14,high_15
2,9,4,0.3834,0.1233,0.3763,0.117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3831,0.1409,0.3515,0.1245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3823,0.1557,0.3279,0.1341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3752,0.1799,0.3009,0.144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,7,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2579,0.1714,0.1215,0.0999,0.1011,0.0986,0.081,0.0686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2453,0.16,0.1391,0.1,0.1101,0.0826,0.0914,0.0715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2428,0.1508,0.1476,0.09,0.1169,0.0858,0.1004,0.0657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,8,3,0.2459,0.2543,0.248,0.2518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2763,0.2442,0.2558,0.2237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.293,0.2524,0.2419,0.2127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3032,0.2501,0.248,0.1987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,15,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1549,0.1463,0.0553,0.0541,0.0854,0.079,0.0494,0.0376,0.0731,0.063,0.0332,0.027,0.0499,0.0426,0.0269,0.0223,0.1439,0.1298,0.0698,0.0591,0.0792,0.0653,0.0483,0.0429,0.0776,0.066,0.0419,0.0361,0.0451,0.0406,0.0299,0.0245,0.1358,0.1123,0.0796,0.0609,0.0783,0.0694,0.0487,0.0394,0.0835,0.0667,0.0459,0.0352,0.0483,0.0414,0.0297,0.0249
2,12,5,0.2591,0.6203,0.0322,0.0884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2864,0.5398,0.06,0.1138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3224,0.4557,0.0875,0.1344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3272,0.4127,0.1182,0.1419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,14,6,0.1604,0.0,0.0,0.0,0.8396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1702,0.0712,0.0902,0.0608,0.1461,0.0627,0.1097,0.0616,0.0431,0.0222,0.0261,0.0238,0.0339,0.022,0.0336,0.0228,0.154,0.0792,0.0878,0.0569,0.0998,0.0602,0.0952,0.0522,0.0674,0.0373,0.0405,0.026,0.0462,0.0302,0.0434,0.0237,0.1505,0.0797,0.0857,0.0525,0.0989,0.059,0.0764,0.0473,0.0758,0.0457,0.0461,0.0311,0.0484,0.0294,0.0458,0.0277
3,6,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1508,0.3034,0.0789,0.1079,0.1114,0.1194,0.0576,0.0706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1706,0.196,0.1078,0.1063,0.1301,0.128,0.0806,0.0806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1744,0.1789,0.1158,0.1122,0.1299,0.1241,0.0861,0.0786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,22,7,0.041,0.0109,0.1557,0.0243,0.0231,0.0065,0.043,0.0066,0.0406,0.0102,0.154,0.1733,0.1697,0.0492,0.0454,0.0465,0.115,0.0635,0.074,0.0527,0.0595,0.0663,0.043,0.0401,0.1105,0.0588,0.0683,0.0524,0.0595,0.0568,0.041,0.0386,0.1173,0.0751,0.0672,0.0483,0.068,0.082,0.0448,0.0396,0.108,0.0641,0.0555,0.0421,0.0612,0.061,0.0343,0.0315,0.1285,0.0835,0.0685,0.0537,0.0719,0.0718,0.0445,0.0386,0.0992,0.0658,0.0535,0.0414,0.0554,0.0543,0.0362,0.0332
4,12,5,0.0753,0.0,0.4168,0.0,0.0794,0.0,0.4171,0.0,0.0005,0.0057,0.0,0.0,0.0008,0.0044,0.0,0.0,0.1442,0.0765,0.0787,0.0507,0.129,0.0639,0.0699,0.048,0.0564,0.0408,0.0476,0.0353,0.0507,0.0377,0.0415,0.0291,0.1413,0.0805,0.0762,0.0522,0.1249,0.0655,0.0664,0.0398,0.0692,0.0413,0.0483,0.0292,0.0658,0.035,0.0418,0.0226,0.143,0.0819,0.08,0.0467,0.1111,0.0646,0.0627,0.0423,0.0804,0.0479,0.0466,0.0293,0.0632,0.0357,0.0408,0.0238
3,12,4,0.0848,0.133,0.1093,0.1734,0.0836,0.1321,0.1113,0.1725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1838,0.1368,0.1123,0.1118,0.1385,0.1122,0.1015,0.1031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2211,0.136,0.1161,0.101,0.1572,0.1034,0.0868,0.0784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2323,0.145,0.1228,0.0963,0.1513,0.0992,0.0807,0.0724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,15,7,0.0,0.0075,0.0,0.4949,0.0,0.0087,0.0,0.4889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1211,0.077,0.0869,0.0573,0.0828,0.0672,0.0685,0.0556,0.0709,0.0445,0.0525,0.0349,0.06,0.0404,0.0471,0.0333,0.131,0.0726,0.0878,0.0511,0.0898,0.0671,0.0678,0.0436,0.0827,0.0456,0.0506,0.0337,0.0654,0.0416,0.0435,0.0261,0.135,0.0805,0.0792,0.0498,0.0975,0.0638,0.0626,0.0425,0.08,0.0487,0.0583,0.0311,0.0645,0.0396,0.041,0.0259
2,6,3,0.1926,0.8074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2993,0.5726,0.0577,0.0704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3476,0.4308,0.1093,0.1123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3591,0.3502,0.1546,0.1361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,15,8,0.5021,0.4979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1313,0.0841,0.0795,0.0454,0.0868,0.0683,0.0587,0.0484,0.0777,0.0495,0.051,0.0375,0.0607,0.0475,0.0394,0.0342,0.1332,0.0728,0.0826,0.0484,0.1055,0.0657,0.0628,0.0439,0.0792,0.0533,0.047,0.0334,0.061,0.0428,0.0422,0.0262,0.1343,0.0759,0.0847,0.0482,0.1005,0.0697,0.0636,0.0393,0.0799,0.0515,0.052,0.0297,0.0625,0.0406,0.0432,0.0244
4,15,5,0.2542,0.0,0.0,0.0,0.2435,0.0,0.0,0.0,0.2482,0.0,0.0,0.0,0.2541,0.0,0.0,0.0,0.1361,0.1165,0.0637,0.0533,0.0661,0.0595,0.0433,0.037,0.0767,0.0699,0.047,0.0391,0.0657,0.0546,0.0384,0.0331,0.1255,0.1131,0.077,0.0645,0.0759,0.0633,0.0434,0.0405,0.0754,0.0716,0.0504,0.0398,0.0547,0.0451,0.0334,0.0264,0.1355,0.1078,0.0788,0.064,0.0852,0.0634,0.0479,0.0373,0.0806,0.0612,0.0462,0.0399,0.0555,0.0418,0.0335,0.0214
2,6,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6004,0.1542,0.1483,0.0971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4179,0.2151,0.2142,0.1528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.237,0.2402,0.1728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,15,5,0.0,0.0009,0.0304,0.03,0.057,0.0498,0.1697,0.6622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0455,0.05,0.0888,0.1245,0.104,0.1096,0.1843,0.2933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0995,0.0902,0.1234,0.1453,0.1117,0.1079,0.1515,0.1705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1315,0.1123,0.1472,0.1372,0.119,0.0989,0.1328,0.1211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,11,6,0.9802,0.0168,0.0001,0.0029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2233,0.1269,0.1668,0.0915,0.1271,0.0921,0.0939,0.0784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2167,0.1163,0.1722,0.0913,0.1246,0.096,0.1071,0.0758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2273,0.1088,0.1789,0.0876,0.1356,0.086,0.1045,0.0713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,4,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7377,0.0993,0.1168,0.0462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5903,0.154,0.1779,0.0778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4959,0.1858,0.2106,0.1077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,6,4,0.9635,0.0365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5563,0.169,0.1671,0.1076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3988,0.2182,0.2311,0.1519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.367,0.2182,0.2562,0.1586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,12,3,0.2552,0.0,0.2416,0.0,0.2545,0.0,0.2487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2529,0.0207,0.231,0.0188,0.2293,0.0196,0.2128,0.0149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2577,0.0383,0.2059,0.0294,0.2192,0.0346,0.1856,0.0293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2474,0.0621,0.1926,0.044,0.2036,0.052,0.1621,0.0362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,13,8,0.0,0.0,0.509,0.0,0.0,0.491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1274,0.0999,0.1078,0.0962,0.185,0.1404,0.1132,0.1301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1436,0.1078,0.0951,0.0889,0.1948,0.1323,0.1127,0.1248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1534,0.1109,0.1005,0.096,0.1919,0.1246,0.1134,0.1093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,7,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1864,0.0774,0.0838,0.0473,0.046,0.0281,0.0368,0.0187,0.1703,0.0743,0.0737,0.0409,0.0389,0.0252,0.0337,0.0185,0.1481,0.0834,0.0815,0.0487,0.0666,0.0377,0.0479,0.0274,0.1305,0.0651,0.0727,0.0394,0.0602,0.0302,0.0386,0.022,0.1408,0.0874,0.0815,0.0488,0.0768,0.0451,0.05,0.0272,0.1144,0.0639,0.0646,0.0389,0.0606,0.0375,0.0382,0.0243
4,10,3,0.0,0.0,0.4991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5009,0.0,0.0,0.0,0.0,0.0,0.0725,0.0471,0.1975,0.128,0.0207,0.0185,0.0665,0.0544,0.0437,0.0324,0.1172,0.0882,0.0162,0.0126,0.0415,0.043,0.1034,0.0721,0.1347,0.1056,0.0465,0.0403,0.0691,0.0539,0.0569,0.0446,0.0779,0.0621,0.0325,0.0243,0.039,0.0371,0.1178,0.0866,0.1111,0.0831,0.0665,0.0549,0.0602,0.049,0.0698,0.0513,0.0595,0.0493,0.0413,0.0311,0.0385,0.03
4,17,7,0.7595,0.0,0.0,0.0,0.0,0.0811,0.0,0.0,0.1449,0.0,0.0,0.0,0.0,0.0145,0.0,0.0,0.1549,0.0704,0.0609,0.0336,0.1137,0.0647,0.0489,0.0319,0.0964,0.0532,0.0516,0.0306,0.0728,0.045,0.0445,0.0269,0.1551,0.0796,0.0764,0.044,0.1005,0.0618,0.0537,0.034,0.0931,0.0485,0.0568,0.0302,0.0592,0.0401,0.0418,0.0252,0.1465,0.0858,0.086,0.0464,0.0981,0.0587,0.0554,0.0342,0.091,0.0502,0.056,0.0317,0.0601,0.0383,0.0389,0.0227
4,12,6,0.0,0.0,0.0812,0.1616,0.0,0.0,0.739,0.0182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1236,0.0685,0.0658,0.0454,0.117,0.0657,0.0572,0.0407,0.0789,0.0523,0.0506,0.0366,0.064,0.0487,0.052,0.033,0.1358,0.0831,0.073,0.0467,0.12,0.0665,0.0587,0.0365,0.0795,0.0454,0.0528,0.0308,0.0678,0.0373,0.0422,0.0239,0.1388,0.0826,0.075,0.05,0.1205,0.0635,0.0647,0.0334,0.0836,0.049,0.0501,0.0256,0.0636,0.0354,0.0396,0.0246
2,9,6,0.2422,0.2631,0.2589,0.2358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2607,0.2376,0.2945,0.2072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2932,0.2122,0.3075,0.1871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3081,0.1996,0.3081,0.1842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,16,5,0.01,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.4876,0.0,0.0,0.0,0.4914,0.0,0.0,0.0,0.1262,0.0674,0.0528,0.0384,0.0754,0.0488,0.045,0.035,0.1327,0.0706,0.0536,0.0443,0.073,0.0517,0.049,0.0361,0.145,0.0917,0.069,0.0517,0.0807,0.059,0.0556,0.0417,0.0982,0.0597,0.0462,0.0347,0.0568,0.0373,0.0422,0.0305,0.1538,0.0922,0.0781,0.0485,0.0876,0.0602,0.0629,0.0411,0.0936,0.0568,0.0459,0.0327,0.0521,0.0352,0.0333,0.026
2,6,3,0.6056,0.0,0.3944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5712,0.0286,0.3797,0.0205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5493,0.0604,0.3525,0.0378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5174,0.0913,0.3285,0.0628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,13,7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.197,0.1466,0.1051,0.0879,0.1203,0.1629,0.093,0.0872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2023,0.1422,0.1146,0.0942,0.1336,0.1497,0.0832,0.0802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2246,0.1458,0.1247,0.0896,0.1307,0.1311,0.0809,0.0726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,7,3,0.4976,0.0,0.5024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2793,0.1137,0.2715,0.1,0.0829,0.0396,0.0786,0.0344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2158,0.139,0.1921,0.1224,0.1075,0.0706,0.091,0.0616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2058,0.1453,0.1708,0.1202,0.1132,0.0825,0.0944,0.0678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,9,3,0.1972,0.1919,0.0565,0.0527,0.1921,0.1873,0.06,0.0623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1853,0.1668,0.0856,0.0765,0.1723,0.1592,0.0833,0.071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1914,0.164,0.1005,0.0835,0.1624,0.1347,0.09,0.0735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1936,0.1551,0.1169,0.0925,0.1546,0.1248,0.0874,0.0751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,7,4,0.0,0.0,0.4326,0.5674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1237,0.1225,0.355,0.3988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2078,0.1833,0.3132,0.2957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2615,0.2212,0.2869,0.2304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,10,5,0.0059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.082,0.0789,0.0605,0.0532,0.0445,0.0403,0.0319,0.0346,0.1269,0.1193,0.0656,0.0614,0.0678,0.0543,0.0424,0.0364,0.0989,0.078,0.0587,0.0481,0.0551,0.0472,0.0362,0.0285,0.1229,0.1018,0.067,0.0602,0.0656,0.0585,0.0414,0.0319,0.103,0.0819,0.0646,0.0493,0.0627,0.0473,0.0385,0.0273,0.1145,0.0916,0.07,0.0558,0.0679,0.0542,0.0386,0.0328
4,12,3,0.288,0.0,0.2082,0.0,0.0,0.0,0.0,0.0,0.2912,0.0,0.2126,0.0,0.0,0.0,0.0,0.0,0.1766,0.0653,0.135,0.0581,0.0256,0.0181,0.02,0.0145,0.1725,0.0564,0.1287,0.0582,0.0229,0.0159,0.0212,0.011,0.1507,0.0761,0.1151,0.0628,0.0439,0.0334,0.0353,0.0249,0.1277,0.0646,0.0982,0.0546,0.0377,0.0245,0.0315,0.019,0.1398,0.0823,0.1034,0.0613,0.0566,0.0383,0.0435,0.028,0.1094,0.0644,0.0897,0.0483,0.0488,0.0292,0.0352,0.0218
3,6,2,0.0,0.3521,0.0,0.6479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0376,0.2945,0.049,0.3761,0.0142,0.1069,0.0144,0.1073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0676,0.2493,0.0704,0.2504,0.0427,0.1515,0.0372,0.1309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0939,0.2174,0.083,0.1916,0.0709,0.1523,0.055,0.1359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,7,5,0.8808,0.0,0.0578,0.0614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5617,0.1386,0.1761,0.1236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4122,0.1932,0.2375,0.1571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3665,0.2154,0.2535,0.1646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,18,7,0.0,0.0379,0.0,0.0,0.0054,0.9567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1089,0.1014,0.0553,0.0561,0.0837,0.1026,0.0459,0.0557,0.0586,0.0593,0.0383,0.0431,0.0554,0.0619,0.0391,0.0347,0.1286,0.0838,0.0733,0.0535,0.0881,0.0721,0.0539,0.0493,0.077,0.0574,0.0534,0.0318,0.0603,0.047,0.0376,0.0329,0.1389,0.0856,0.0762,0.0512,0.0931,0.0613,0.0566,0.0398,0.0815,0.0561,0.0513,0.0354,0.0607,0.0429,0.0385,0.0309
4,12,4,0.0,0.0,0.0,0.0,0.0019,0.0015,0.0003,0.0006,0.0,0.0,0.0,0.0,0.0,0.0001,0.5013,0.4943,0.0362,0.035,0.0302,0.0282,0.0886,0.0704,0.0731,0.0696,0.0407,0.0443,0.0433,0.0403,0.1021,0.0899,0.1103,0.0978,0.0651,0.0579,0.051,0.041,0.1066,0.0791,0.0774,0.0575,0.0584,0.0517,0.0445,0.0373,0.0841,0.0684,0.0678,0.0522,0.0877,0.0673,0.0617,0.0429,0.1052,0.0767,0.0671,0.0554,0.0635,0.0549,0.0449,0.0369,0.0778,0.0628,0.0574,0.0378
2,8,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8613,0.0671,0.066,0.0056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7376,0.1185,0.1239,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6475,0.1559,0.1566,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,16,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0055,0.2483,0.2341,0.0042,0.0056,0.245,0.2533,0.0268,0.0255,0.0421,0.0434,0.0208,0.0197,0.0365,0.0376,0.0811,0.0711,0.1453,0.1223,0.0577,0.0537,0.1152,0.1012,0.0608,0.0518,0.0582,0.0482,0.0433,0.0366,0.0438,0.0367,0.102,0.0764,0.0984,0.0763,0.0762,0.0573,0.0764,0.0576,0.0819,0.0622,0.0592,0.0473,0.0591,0.0526,0.0475,0.0399,0.109,0.0713,0.0757,0.0555,0.077,0.0616,0.0538,0.0464
4,6,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1939,0.0694,0.1559,0.0561,0.0536,0.0291,0.0444,0.0243,0.0945,0.0465,0.0816,0.0401,0.0384,0.0205,0.0345,0.0172,0.1439,0.0784,0.128,0.0647,0.0703,0.0388,0.0583,0.0333,0.0796,0.0489,0.073,0.0397,0.0497,0.0279,0.0426,0.0229,0.1389,0.0766,0.1188,0.0661,0.075,0.0455,0.0639,0.0334,0.0799,0.0501,0.0688,0.0439,0.048,0.029,0.0407,0.0214
2,4,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7513,0.0806,0.123,0.0451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5937,0.132,0.188,0.0863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4833,0.1748,0.2221,0.1198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,12,4,0.0,0.0,0.0,0.0013,0.0174,0.0,0.0,0.4813,0.0001,0.0,0.0,0.0013,0.0168,0.0,0.0,0.4818,0.0677,0.0334,0.0362,0.078,0.0989,0.0524,0.0493,0.1164,0.057,0.0293,0.0356,0.0683,0.0927,0.0424,0.0465,0.0959,0.0991,0.0544,0.057,0.0615,0.1018,0.0531,0.0578,0.0596,0.0859,0.0495,0.0466,0.0517,0.0885,0.0427,0.0398,0.051,0.1093,0.0686,0.0638,0.0538,0.1005,0.0548,0.0576,0.048,0.0936,0.0524,0.0482,0.0444,0.075,0.0446,0.0476,0.0378
3,7,3,0.7025,0.0,0.0,0.0,0.2975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2717,0.1102,0.1118,0.074,0.1591,0.0778,0.1318,0.0636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.226,0.1213,0.127,0.0802,0.1456,0.087,0.1367,0.0762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2255,0.1299,0.1256,0.0809,0.1515,0.0952,0.1239,0.0675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,16,6,0.0986,0.0973,0.0865,0.1013,0.2644,0.037,0.2786,0.0363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1337,0.1024,0.116,0.09,0.1735,0.115,0.1648,0.1046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1463,0.1177,0.1286,0.0967,0.149,0.1212,0.1316,0.1089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1567,0.121,0.1295,0.1011,0.146,0.1217,0.1231,0.1009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,8,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1554,0.0833,0.0706,0.0499,0.057,0.0478,0.037,0.0285,0.1335,0.075,0.0575,0.0455,0.0549,0.045,0.0336,0.0255,0.1485,0.0816,0.0799,0.0464,0.0733,0.0477,0.0421,0.03,0.1237,0.0632,0.064,0.0392,0.061,0.0408,0.0335,0.0251,0.1331,0.0801,0.082,0.0486,0.074,0.0554,0.0523,0.0325,0.1117,0.0656,0.0675,0.0367,0.0615,0.0396,0.0359,0.0235
